Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,carpet,big;new;old;good;same;other;more;little;red;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,coin,big;small;new;old;good;metal;gold;silver;same;other
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,crown,big;gold;new;good;old;same;more;other;little;special
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,flag,big;small;new;good;red;white;blue;same;other;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,mask,big;small;new;good;old;white;black;same;other;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,necklace,big;new;gold;silver;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,painting,big;small;new;old;good;nice;same;more;other;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,ring,big;small;new;gold;silver;good;same;other;little;more
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,statue,big;small;new;old;good;metal;stone;same;other;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,vase,big;small;new;old;good;glass;same;other;more;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,cloud,big;white;grey;new;good;same;other;more;little;dark
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,earthquake,big;strong;new;good;bad;same;more;other;little;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,fog,big;thick;white;new;good;same;other;more;little;bad
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,lightning,big;bright;new;good;same;other;more;little;dangerous;strong
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,rain,big;small;new;good;hard;soft;same;other;more;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,rainbow,big;new;good;nice;same;other;more;little;colorful;pretty
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,snow,big;small;white;new;good;same;other;more;little;cold
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,storm,big;strong;new;good;bad;same;other;more;little;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,thunder,big;loud;new;good;same;other;more;little;scary;strong
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,tide,big;new;good;high;low;same;other;more;little;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,volcano,big;new;good;old;same;other;more;little;hot;dangerous
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,wind,big;strong;new;cold;good;same;other;more;little;hot
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,apple,big;small;red;green;new;good;same;more;other;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,banana,big;yellow;new;good;same;more;other;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,beef,big;new;good;old;same;more;other;little;red;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,bread,big;new;old;good;white;brown;same;other;more;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,broccoli,big;green;new;good;same;more;other;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,cheese,big;new;old;good;white;yellow;same;other;more;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,chicken,big;new;old;good;white;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,egg,big;small;white;new;good;old;same;other;more;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,fish,big;small;new;good;old;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,pasta,big;small;new;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,rice,big;white;new;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Food Items,soup,big;hot;new;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,artist,big;new;good;old;same;other;more;little;famous;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,athlete,big;new;good;old;strong;same;other;more;little;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,chef,big;new;good;old;same;other;more;little;famous;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,doctor,big;new;good;old;same;other;more;little;nice;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,engineer,big;new;good;old;same;other;more;little;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,farmer,big;new;good;old;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,lawyer,big;new;good;old;same;other;more;little;nice;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,musician,big;new;good;old;same;other;more;little;great;famous
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,scientist,big;new;good;old;same;other;more;little;great;famous
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,soldier,big;new;good;old;same;other;more;little;strong;brave
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,teacher,big;new;good;old;same;other;more;little;nice;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Human Roles,writer,big;new;good;old;same;other;more;little;nice;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,book,big;small;new;old;good;same;other;more;little;interesting
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,bridge,big;new;old;good;same;other;more;little;long;strong
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,drums,big;new;old;good;same;other;more;little;loud
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,earth,big;new;old;good;same;other;more;little;round
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,flute,big;small;new;old;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,key,big;small;new;old;good;same;other;more;little;metal
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,knife,big;small;new;old;good;same;other;more;little;sharp
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,lock,big;small;new;old;good;same;other;more;little;metal
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,moon,big;small;new;good;same;other;more;little;round;bright
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,pen,big;small;new;old;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,sun,big;new;good;same;other;more;little;bright;hot;yellow
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Inanimate Objects,sword,big;new;old;good;same;other;more;little;sharp;long
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,cat,big;small;new;old;good;black;white;same;other;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,dog,big;small;new;old;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,dolphin,big;new;good;same;other;more;little;nice;grey;smart
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,elephant,big;new;good;old;same;other;more;little;grey;strong
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,hamster,small;new;good;same;other;more;little;nice;brown;cute
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,monkey,big;small;new;good;same;other;more;little;funny;cute
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,mouse,small;new;good;same;other;more;little;grey;cute;fast
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,peacock,big;new;good;same;other;more;little;colorful;nice;pretty
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,rabbit,big;small;new;good;white;brown;same;other;little;cute
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,shark,big;new;good;same;other;more;little;dangerous;grey;strong
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,snake,big;small;new;good;same;other;more;little;long;dangerous
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Neutral Animals,whale,big;new;good;same;other;more;little;grey;blue;strong
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,city,big;new;old;good;same;other;more;little;nice;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,desert,big;hot;new;good;same;other;more;little;dry;empty
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,forest,big;green;new;old;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,island,big;small;new;good;same;other;more;little;nice;pretty
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,lake,big;new;good;same;other;more;little;blue;nice;pretty
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,mountain,big;new;old;good;same;other;more;little;high;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,ocean,big;new;good;same;other;more;little;blue;deep;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,plain,big;new;good;same;other;more;little;flat;empty;green
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,plateau,big;new;good;same;other;more;little;high;flat;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,river,big;new;good;same;other;more;little;long;wide;deep
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,valley,big;new;good;same;other;more;little;green;deep;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Places,village,big;small;new;old;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,cactus,big;small;new;good;same;other;more;little;green;sharp
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,eggplant,big;purple;new;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,flower,big;small;new;good;same;other;more;little;colorful;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,grass,big;new;good;same;other;more;little;green;nice;soft
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,lettuce,big;new;good;same;other;more;little;green;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,mushroom,big;new;good;same;other;more;little;white;brown;small
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,onion,big;new;good;same;other;more;little;white;brown;small
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,pepper,big;new;good;same;other;more;little;red;green;hot
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,potato,big;new;good;same;other;more;little;brown;white;small
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,rose,big;new;good;same;other;more;little;red;pink;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,tomato,big;new;good;same;other;more;little;red;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Plants,tree,big;small;new;old;good;same;other;more;little;green
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,ally,big;new;good;old;same;other;more;little;strong;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,brother,big;small;new;old;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,enemy,big;new;old;good;bad;same;other;more;little;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,father,big;new;good;old;same;other;more;little;nice;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,follower,big;new;good;same;other;more;little;many;few;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,friend,big;new;good;old;same;other;more;little;nice;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,leader,big;new;good;old;same;other;more;little;great;strong
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,mother,big;new;good;old;same;other;more;little;nice;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,partner,big;new;good;same;other;more;little;nice;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,rival,big;new;good;same;other;more;little;strong;bad;great
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,sister,big;small;new;old;good;same;other;more;little;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Social Relationships,stranger,big;new;good;same;other;more;little;nice;bad;unknown
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,above,new;good;same;other;more;little;big;small;high;important
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,back,new;good;same;other;more;little;big;small;bad
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,below,new;good;same;other;more;little;big;small;low;important
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,east,new;good;same;other;more;little;big;small;far;near
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,front,new;good;same;other;more;little;big;small;near;far
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,inside,new;good;same;other;more;little;big;small;warm;cold
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,left,new;good;same;other;more;little;big;small;right;wrong
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,north,new;good;same;other;more;little;big;small;cold;far
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,outside,new;good;same;other;more;little;big;small;warm;cold
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,right,new;good;same;other;more;little;big;small;left;correct
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,south,new;good;same;other;more;little;big;small;hot;far
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Spatial Concepts,west,new;good;same;other;more;little;big;small;far;near
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,century,big;new;old;good;same;other;more;little;long;short
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,day,big;new;old;good;same;other;more;little;long;short
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,evening,new;good;same;other;more;little;big;small;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,hour,big;new;old;good;same;other;more;little;long;short
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,minute,big;new;old;good;same;other;more;little;long;short
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,month,big;new;old;good;same;other;more;little;long;short
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,morning,new;good;same;other;more;little;big;small;nice
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,night,new;good;same;other;more;little;big;small;long;dark
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,season,big;new;old;good;same;other;more;little;hot;cold
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,second,big;new;old;good;same;other;more;little;long;short
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,week,big;new;old;good;same;other;more;little;long;short
gemini-2.0-flash,basic,1.0,ES # Spanish,B1,most frequent,Time Concepts,year,big;new;old;good;same;other;more;little;long;short
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,anger,big;bad;strong;real;deep;terrible;sudden;hot;cold;true
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,courage,great;true;real;strong;brave;moral;physical;quiet;silent;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,fear,big;great;real;true;deep;strong;terrible;sudden;little;irrational
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,freedom,real;true;great;important;political;personal;economic;basic;total;limited
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,happiness,real;true;great;big;total;simple;pure;childish;possible;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,hate,big;strong;real;deep;true;terrible;irrational;simple;total;pure
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,honesty,great;true;real;total;pure;simple;rare;brutal;relative;basic
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,justice,real;true;great;social;economic;political;basic;simple;possible;fair
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,knowledge,great;important;true;deep;practical;scientific;general;special;useful;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,love,big;real;true;great;deep;strong;possible;pure;unconditional;simple
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,peace,real;true;great;important;possible;international;total;lasting;fragile;quiet
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Abstract Concepts,wisdom,great;true;real;deep;simple;practical;ancient;traditional;collective;little
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,bell,big;small;loud;clear;church;school;old;broken;heavy;metal
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,candle,white;small;big;tall;short;old;new;wax;colorful;light
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,carpet,red;blue;old;new;big;small;soft;thick;thin;beautiful
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,coin,gold;silver;old;new;big;small;rare;valuable;fake;round
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,crown,gold;silver;big;small;royal;old;new;beautiful;heavy;simple
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,flag,red;white;blue;national;big;small;old;new;colorful;important
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,mask,white;black;red;old;new;big;small;scary;funny;simple
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,necklace,gold;silver;long;short;old;new;beautiful;expensive;cheap;simple
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,painting,old;new;big;small;beautiful;famous;expensive;cheap;abstract;realistic
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,ring,gold;silver;big;small;old;new;beautiful;simple;wedding;valuable
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,statue,big;small;old;new;stone;metal;bronze;famous;ancient;simple
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Cultural Artifacts,vase,big;small;old;new;glass;ceramic;beautiful;expensive;cheap;simple
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,cloud,white;black;grey;big;small;dark;light;thick;thin;rain
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,earthquake,big;strong;terrible;real;little;weak;unexpected;important;local;national
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,fog,thick;dense;heavy;white;grey;big;small;real;bad;light
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,lightning,bright;strong;sudden;dangerous;real;natural;little;close;far;silent
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,rain,heavy;light;big;small;strong;weak;hard;soft;cold;warm
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,rainbow,colorful;beautiful;big;small;bright;full;double;light;real;natural
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,snow,white;big;small;heavy;light;soft;hard;cold;deep;new
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,storm,big;strong;terrible;real;bad;cold;dangerous;heavy;light;sudden
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,thunder,loud;strong;terrible;real;close;far;deep;sudden;distant;rolling
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,tide,high;low;big;small;strong;weak;spring;neap;daily;normal
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,volcano,big;active;dormant;extinct;dangerous;real;little;important;famous;old
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Environmental Phenomena,wind,strong;weak;cold;hot;dry;wet;light;heavy;north;south
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,apple,red;green;big;small;sweet;sour;fresh;ripe;rotten;delicious
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,banana,yellow;green;big;small;sweet;ripe;soft;hard;fresh;rotten
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,beef,good;bad;cheap;expensive;fresh;frozen;raw;cooked;tender;tough
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,bread,white;brown;fresh;stale;hard;soft;big;small;whole;wheat
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,broccoli,green;fresh;raw;cooked;big;small;organic;good;bad;healthy
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,cheese,white;yellow;hard;soft;fresh;old;strong;mild;good;bad
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,chicken,raw;cooked;fried;grilled;roasted;big;small;fresh;frozen;cheap
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,egg,white;brown;big;small;raw;cooked;fried;boiled;fresh;rotten
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,fish,fresh;frozen;raw;cooked;big;small;salt;sweet;good;bad
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,pasta,white;wheat;long;short;big;small;cooked;raw;fresh;dry
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,rice,white;brown;long;short;big;small;cooked;raw;dry;wet
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Food Items,soup,hot;cold;good;bad;thick;thin;chicken;vegetable;tomato;creamy
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,artist,good;bad;famous;young;old;talented;great;unknown;modern;classical
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,athlete,good;bad;young;old;famous;professional;amateur;strong;fast;slow
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,chef,good;bad;famous;young;old;professional;amateur;great;french;italian
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,doctor,good;bad;young;old;famous;important;real;new;experienced;general
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,engineer,good;bad;young;old;famous;important;civil;mechanical;electrical;computer
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,farmer,good;bad;young;old;small;big;local;important;poor;rich
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,lawyer,good;bad;young;old;famous;important;expensive;cheap;criminal;civil
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,musician,good;bad;young;old;famous;talented;great;new;local;professional
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,scientist,good;bad;young;old;famous;important;real;new;great;leading
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,soldier,good;bad;young;old;brave;strong;important;real;new;experienced
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,teacher,good;bad;young;old;famous;important;real;new;experienced;strict
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Human Roles,writer,good;bad;young;old;famous;important;real;new;great;popular
gemini-2.0-flash,basic,1.0,ES # Spanish,B2,most frequent,Inanimate Objects,book,good;bad;old;new;big;small;long;short;interesting;important
