Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Inanimate Objects,moon,big;new;old;good;small;nice;bright;dark;full;round
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Inanimate Objects,pen,old;new;good;small;nice;big;blue;black;red;cheap
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Inanimate Objects,sun,big;hot;good;small;nice;bright;yellow;strong;far;near
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Inanimate Objects,sword,old;new;good;small;nice;big;sharp;dangerous;metal;long
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,cat,big;small;old;new;good;black;white;nice;cute;bad
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,dog,big;small;old;new;good;black;white;nice;cute;bad
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,dolphin,big;small;old;new;good;nice;cute;blue;smart;free
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,elephant,big;old;new;good;nice;grey;strong;heavy;smart;African
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,hamster,small;old;new;good;nice;cute;brown;white;little;fast
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,monkey,big;small;old;new;good;nice;cute;brown;funny;smart
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,mouse,small;old;new;good;nice;cute;grey;white;little;fast
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,peacock,big;old;new;good;nice;beautiful;colorful;proud;long;small
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,rabbit,big;small;old;new;good;nice;cute;white;brown;fast
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,shark,big;old;new;bad;grey;dangerous;fast;strong;small;hungry
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,snake,big;small;old;new;bad;green;dangerous;long;fast;scary
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Neutral Animals,whale,big;old;new;good;blue;grey;strong;heavy;small;little
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,city,big;old;new;good;nice;small;important;beautiful;clean;dirty
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,desert,big;hot;dry;old;new;small;nice;empty;sandy;far
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,forest,big;old;new;good;nice;green;dark;small;beautiful
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,island,big;small;old;new;good;nice;beautiful;green;lonely;far
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,lake,big;small;old;new;good;nice;beautiful;deep;blue;clean
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,mountain,big;old;new;good;nice;high;small;beautiful;green;snowy
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,ocean,big;old;new;good;nice;blue;deep;small;cold;salty
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,plain,big;old;new;good;nice;green;flat;small;wide;empty
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,plateau,big;old;new;good;nice;high;flat;small;rocky;dry
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,river,big;small;old;new;good;nice;long;deep;blue;clean
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,valley,big;small;old;new;good;nice;green;deep;beautiful;long
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Places,village,big;small;old;new;good;nice;quiet;beautiful;clean;poor
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,cactus,big;small;old;new;green;spiky;dry;hot;desert;tall
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,eggplant,big;small;old;new;purple;good;nice;fresh;long;round
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,flower,big;small;old;new;good;nice;beautiful;colorful;fresh;sweet
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,grass,big;small;old;new;good;nice;green;long;short;wet
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,lettuce,big;small;old;new;green;good;nice;fresh;round;healthy
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,mushroom,big;small;old;new;good;nice;white;brown;fresh;poisonous
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,onion,big;small;old;new;white;good;nice;fresh;round;strong
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,pepper,big;small;old;new;red;good;nice;fresh;hot;black
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,potato,big;small;old;new;brown;good;nice;fresh;round;cheap
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,rose,big;small;old;new;red;good;nice;beautiful;fresh;thorny
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,tomato,big;small;old;new;red;good;nice;fresh;round;juicy
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Plants,tree,big;small;old;new;good;nice;green;tall;strong;wooden
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,ally,good;big;small;new;old;strong;nice;important;great;true
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,brother,big;small;old;new;good;nice;young;little;great
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,enemy,big;small;old;new;bad;strong;hard;real;little;great
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,father,big;small;old;new;good;nice;young;little;great
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,follower,good;big;small;new;old;loyal;nice;young;little;many
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,friend,good;big;small;old;new;nice;young;little;best
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,leader,good;big;small;new;old;strong;nice;important;great;real
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,mother,good;big;small;old;new;nice;young;little;great
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,partner,good;big;small;new;old;nice;young;little;important
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,rival,big;small;old;new;hard;strong;little;great;good;bad
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,sister,big;small;old;new;good;nice;young;little;great
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Social Relationships,stranger,big;small;old;new;nice;young;good;bad;dangerous;scary
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,above,big;small;new;old;good;high;far;near;little;great
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,back,big;small;new;old;good;nice;hard;soft;long;short
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,below,big;small;new;old;good;low;far;near;little;great
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,east,big;small;new;old;good;far;near;cold;hot;warm
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,front,big;small;new;old;good;nice;long;short;clean;dirty
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,inside,big;small;new;old;good;nice;dark;light;warm;cold
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,left,big;small;new;old;good;bad;nice;right;wrong;far
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,north,big;small;new;old;good;far;near;cold;strong;weak
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,outside,big;small;new;old;good;nice;dark;light;warm;cold
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,right,big;small;new;old;good;bad;nice;left;wrong;far
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,south,big;small;new;old;good;far;near;hot;strong;weak
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Spatial Concepts,west,big;small;new;old;good;far;near;cold;hot;warm
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,century,big;old;new;long;short;past;next;good;bad;important
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,day,big;small;new;old;good;bad;long;short;nice;sunny
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,evening,big;small;new;old;good;bad;long;short;nice;dark
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,hour,big;small;new;old;long;short;good;bad;early;late
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,minute,big;small;new;old;long;short;good;bad;early;late
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,month,big;small;new;old;long;short;good;bad;early;late
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,morning,big;small;new;old;good;bad;long;short;nice;early
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,night,big;small;new;old;good;bad;long;short;nice;dark
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,season,big;small;new;old;long;short;good;bad;warm;cold
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,second,big;small;new;old;long;short;good;bad;early;late
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,week,big;small;new;old;long;short;good;bad;early;late
gemini-2.0-flash,basic,1.0,PL # Polish,B1,most frequent,Time Concepts,year,big;small;new;old;long;short;good;bad;early;late
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,anger,big;bad;strong;hot;real;blind;cold;silent;public;little
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,courage,big;great;true;strong;brave;much;little;more;pure;quiet
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,fear,big;great;real;strong;little;deep;much;public;sudden;dark
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,freedom,big;great;real;much;new;political;economic;little;more;personal
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,happiness,big;great;true;real;much;more;little;simple;pure;quiet
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,hate,big;strong;deep;great;much;little;real;more;open;public
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,honesty,great;true;real;much;more;little;full;simple;open;pure
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,justice,big;great;social;true;real;economic;much;little;more;fair
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,knowledge,big;great;true;good;much;little;more;important;public;new
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,love,big;great;true;real;deep;much;little;more;first;pure
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,peace,big;great;real;much;little;more;new;international;simple;world
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Abstract Concepts,wisdom,great;true;much;more;little;old;real;quiet;simple;deep
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,bell,big;small;loud;quiet;church;school;hand;electric;old;new
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,candle,big;small;white;red;long;short;new;old;wax;burning
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,carpet,big;small;new;old;red;green;soft;wool;Persian;nice
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,coin,big;small;old;new;gold;silver;metal;round;rare;foreign
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,crown,big;gold;royal;silver;small;new;old;important;heavy;light
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,flag,big;small;new;old;national;red;white;blue;important;waving
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,mask,big;small;new;old;white;black;strange;funny;beautiful;scary
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,necklace,big;small;gold;silver;new;old;long;short;pearl;beautiful
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,painting,big;small;new;old;beautiful;good;famous;important;oil;wall
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,ring,big;small;gold;silver;new;old;diamond;wedding;simple;important
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,statue,big;small;new;old;gold;silver;stone;bronze;famous;important
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Cultural Artifacts,vase,big;small;new;old;glass;ceramic;beautiful;flower;empty;full
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,cloud,big;small;white;grey;dark;black;rain;storm;heavy;light
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,earthquake,big;strong;small;new;old;major;minor;real;bad;sudden
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,fog,big;thick;heavy;white;grey;dark;dense;sea;morning;cold
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,lightning,big;strong;bright;sudden;real;electric;dangerous;far;near;silent
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,rain,big;heavy;light;hard;soft;cold;warm;long;new;acid
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,rainbow,big;beautiful;bright;colorful;new;small;high;double;rare;summer
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,snow,big;heavy;light;soft;cold;white;new;fresh;deep;wet
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,storm,big;strong;bad;heavy;real;electric;summer;winter;rain;wind
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,thunder,big;loud;strong;real;heavy;far;near;sudden;deep;rolling
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,tide,big;high;low;new;full;strong;fast;slow;real;sea
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,volcano,big;active;dormant;new;old;high;dangerous;important;real;strong
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Environmental Phenomena,wind,big;strong;cold;hot;dry;wet;new;fast;slow;hard
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,apple,big;small;red;green;yellow;new;fresh;sweet;sour;good
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,banana,big;small;yellow;green;ripe;sweet;new;good;fresh;soft
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,beef,big;new;good;fresh;raw;cooked;rare;expensive;cheap;red
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,bread,big;small;new;fresh;white;brown;whole;wheat;good;hard
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,broccoli,big;new;green;fresh;good;raw;cooked;steamed;little;more
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,cheese,big;small;new;old;white;yellow;hard;soft;good;strong
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,chicken,big;small;new;good;fresh;raw;cooked;fried;grilled;roasted
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,egg,big;small;new;fresh;white;brown;hard;soft;boiled;fried
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,fish,big;small;new;fresh;raw;cooked;fried;grilled;expensive;cheap
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,pasta,big;small;new;fresh;white;yellow;cooked;dry;long;short
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,rice,big;small;new;white;brown;cooked;dry;long;short;good
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Food Items,soup,big;hot;cold;good;new;fresh;thick;thin;chicken;tomato
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,artist,big;great;famous;good;new;young;old;important;real;talented
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,athlete,big;strong;good;young;old;fast;professional;talented;famous;important
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,chef,big;famous;good;new;young;old;professional;talented;important;head
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,doctor,big;good;young;old;important;new;real;famous;experienced;family
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,engineer,big;good;new;young;old;important;civil;mechanical;electrical;real
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,farmer,big;small;new;young;old;good;hard;local;important;family
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,lawyer,big;good;new;young;old;important;famous;experienced;family;real
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,musician,big;good;new;young;old;famous;talented;important;professional;real
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,scientist,big;good;new;young;old;important;famous;real;leading;great
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,soldier,big;young;old;brave;good;strong;important;new;real;professional
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,teacher,big;good;new;young;old;important;hard;experienced;best;local
gemini-2.0-flash,basic,1.0,PL # Polish,B2,most frequent,Human Roles,writer,big;good;new;young;old;famous;important;talented;real;best
