Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Food Items,rice,cooked;white;brown;long-grain;short-grain;wild;basmati;jasmine;fried;boiled
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Food Items,soup,hot;creamy;hearty;homemade;chicken;vegetable;thick;cold;tomato;thin
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,artist,famous;talented;struggling;local;starving;renowned;accomplished;modern;established;young
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,athlete,professional;amateur;Olympic;young;experienced;skilled;competitive;talented;injured;dedicated
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,chef,executive;head;talented;celebrity;famous;sous;pastry;Michelin;creative;experienced
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,doctor,family;medical;young;experienced;specialist;resident;senior;skilled;general;qualified
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,engineer,civil;mechanical;electrical;young;experienced;qualified;senior;structural;software;skilled
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,farmer,local;small;organic;independent;dairy;experienced;arable;aging;young;hardworking
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,lawyer,corporate;criminal;young;experienced;qualified;senior;divorce;successful;defending;prosecuting
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,musician,talented;local;professional;experienced;struggling;touring;young;classical;jazz;session
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,scientist,leading;brilliant;young;experienced;research;respected;renowned;dedicated;senior;qualified
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,soldier,brave;young;experienced;seasoned;injured;armed;dedicated;fallen;infantry;special
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,teacher,dedicated;experienced;qualified;enthusiastic;young;strict;favorite;helpful;seasoned;caring
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Human Roles,writer,famous;published;aspiring;experienced;freelance;struggling;young;creative;talented;successful
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,book,good;old;new;hardback;paperback;long;short;interesting;exciting;popular
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,bridge,long;old;new;suspension;stone;wooden;metal;railway;narrow;modern
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,drums,loud;big;small;electronic;acoustic;bass;snare;orchestral;tribal;rhythm
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,earth,good;dry;wet;barren;fertile;rich;cultivated;loose;packed;arable
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,flute,silver;wooden;concert;classical;simple;melodic;clear;high;low;antique
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,key,golden;silver;spare;lost;master;ignition;front;house;car;digital
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,knife,sharp;blunt;kitchen;pocket;hunting;butter;steak;old;new;stainless
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,lock,secure;strong;broken;combination;key;padlock;digital;electronic;simple;rusty
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,moon,full;new;bright;crescent;waxing;waning;gibbous;harvest;blue;silver
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,pen,black;blue;ballpoint;fountain;felt-tip;ink;expensive;cheap;rollerball;writing
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,sun,hot;bright;warm;strong;setting;rising;pale;direct;winter;summer
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Inanimate Objects,sword,sharp;long;heavy;old;ancient;medieval;ceremonial;double-edged;samurai;blunt
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,cat,small;black;white;ginger;fluffy;stray;domestic;wild;feral;Siamese
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,dog,big;small;black;white;brown;friendly;stray;loyal;golden;domestic
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,dolphin,intelligent;playful;friendly;grey;bottlenose;wild;marine;trained;acrobatic;leaping
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,elephant,large;grey;wild;African;Indian;gentle;strong;old;baby;intelligent
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,hamster,small;golden;brown;furry;caged;cute;playful;tiny;dwarf;pet
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,monkey,small;playful;intelligent;brown;wild;mischievous;cute;furry;baby;chimpanzee
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,mouse,small;grey;brown;white;wild;house;pet;tiny;scared;squeaky
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,peacock,colorful;beautiful;iridescent;proud;male;preening;regal;vibrant;strutting;crested
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,rabbit,small;white;brown;wild;domestic;furry;cute;floppy-eared;baby;timid
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,shark,dangerous;large;great;white;hammerhead;predatory;wild;fearsome;menacing;tiger
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,snake,long;venomous;poisonous;green;brown;black;wild;dangerous;harmless;constricting
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Neutral Animals,whale,large;blue;grey;humpback;massive;majestic;wild;singing;breaching;baleen
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,city,big;large;modern;ancient;bustling;vibrant;cosmopolitan;historic;crowded;industrial
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,desert,vast;dry;arid;hot;sandy;barren;desolate;Saharan;rocky;empty
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,forest,deep;dark;ancient;green;dense;pine;deciduous;tropical;temperate;untouched
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,island,small;tropical;desert;volcanic;remote;Caribbean;uninhabited;pacific;exotic;populated
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,lake,large;deep;clear;blue;calm;fresh;glacial;beautiful;serene;shallow
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,mountain,high;tall;snow-capped;rocky;rugged;steep;majestic;distant;volcanic;accessible
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,ocean,vast;deep;blue;stormy;rough;calm;pacific;atlantic;indian;arctic
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,plain,wide;flat;grassy;open;vast;empty;treeless;arid;fertile;cultivated
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,plateau,high;flat;arid;vast;rocky;raised;elevated;table;eroded;barren
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,river,long;wide;deep;fast-flowing;slow-flowing;mighty;meandering;muddy;clear;navigable
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,valley,green;wide;narrow;steep;deep;fertile;scenic;mountain;river;hidden
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Places,village,small;quiet;quaint;peaceful;rural;traditional;friendly;charming;remote;sleepy
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,cactus,prickly;green;tall;desert;thorny;spiny;flowering;saguaro;small;drought-resistant
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,eggplant,purple;large;ripe;cooked;fresh;raw;sliced;fried;grilled;stuffed
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,flower,beautiful;colorful;fragrant;wild;fresh;artificial;blooming;delicate;vibrant;exotic
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,grass,green;long;short;wet;dry;thick;lush;overgrown;artificial;freshly-cut
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,lettuce,fresh;green;crisp;leafy;salad;romaine;iceberg;butter;curly;loose-leaf
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,mushroom,wild;edible;poisonous;brown;white;fresh;dried;sauteed;field;portobello
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,onion,raw;cooked;white;yellow;red;strong;sliced;diced;sauteed;sweet
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,pepper,black;red;green;spicy;sweet;bell;chili;crushed;ground;jalapeno
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,potato,baked;mashed;fried;boiled;new;old;white;sweet;russet;yukon
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,rose,red;beautiful;fragrant;thorny;blooming;delicate;hybrid;wild;pink;yellow
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,tomato,red;ripe;fresh;cooked;sliced;diced;juicy;homegrown;sun-dried;green
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Plants,tree,tall;old;green;leafy;deciduous;evergreen;oak;pine;willow;shady
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,ally,strong;close;trusted;reliable;powerful;political;loyal;unwavering;firm;longtime
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,brother,older;younger;little;big;step;half;adopted;close;distant
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,enemy,bitter;sworn;arch;mortal;powerful;formidable;ruthless;longtime;political;personal
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,father,loving;caring;strong;strict;biological;step;adoptive;young;old;deceased
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,follower,loyal;dedicated;ardent;devoted;steadfast;blind;enthusiastic;committed;avid;unquestioning
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,friend,close;good;best;old;true;loyal;longtime;trusted;faithful;dear
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,leader,strong;charismatic;effective;influential;political;elected;appointed;popular;visionary;tyrannical
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,mother,loving;caring;strong;biological;step;adoptive;young;old;single;deceased
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,partner,business;romantic;legal;trusted;close;reliable;senior;junior;established;strategic
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,rival,fierce;bitter;formidable;strong;close;longtime;athletic;business;political;personal
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,sister,older;younger;little;big;step;half;adopted;close;distant
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Social Relationships,stranger,strange;unfamiliar;unknown;mysterious;silent;watchful;lurking;suspicious;intimidating;friendly
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,above,clear;sunny;stormy;blue;dark;bright;cloudy;spacious;celestial;limitless
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,back,sore;lower;aching;injured;stiff;strong;broad;curved;flat;hunched
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,below,cool;shady;hidden;clear;sparkling;murky;dangerous;subterranean;unknown;visible
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,east,far;near;wild;middle;south;north;close;wide;eastmost;northeast
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,front,clear;busy;main;street;ocean;war;battle;cold;windy;broken
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,inside,clean;dirty;quiet;dark;small;large;cozy;warm;cluttered;stuffy
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,left,far;hard;much;open;little;near;free;right;easy;wrong
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,north,far;wild;great;frozen;cold;northmost;south;windy;dark;eastern
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,outside,cold;wet;dry;noisy;warm;dark;bright;beautiful;exposed;crowded
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,right,absolute;fundamental;moral;human;given;constitutional;civil;wrong;equal;basic
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,south,deep;great;wild;near;dark;close;northern;dry;southern
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Spatial Concepts,west,wild;far;old;near;dry;windy;sunny;middle;northwest;southwest
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,century,past;present;future;twentieth;twenty-first;nineteenth;previous;new;modern;long
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,day,good;long;bad;sunny;cloudy;rainy;short;bright;dark;memorable
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,evening,good;nice;cool;quiet;dark;beautiful;pleasant;clear;windy;warm
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,hour,long;short;late;early;busy;quiet;golden;twilight;final;first
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,minute,long;short;exact;precise;crucial;important;wasted;fleeting;agonizing;golden
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,month,past;present;next;last;long;short;cold;warm;summer;winter
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,morning,good;beautiful;early;bright;sunny;clear;cold;quiet;hazy;crisp
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,night,dark;late;good;cold;long;quiet;clear;starry;sleepless;beautiful
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,season,past;current;next;dry;wet;long;short;planting;rainy;harvest;holiday
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,second,long;short;fleeting;exact;split;nanosecond;precious;millisecond;excruciating;sudden
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,week,long;short;past;present;busy;next;holiday;crazy;hectic;calm
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B1,most frequent,Time Concepts,year,past;present;next;good;bad;leap;previous;academic;fiscal;new
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,anger,hot;blind;burning;righteous;suppressed;cold;impotent;seething;sudden;mounting
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,courage,great;quiet;moral;physical;blind;displayed;awesome;steadfast;unexpected;infectious
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,fear,deep;great;abject;irrational;primal;crippling;instilled;mortal;mounting;consuming
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,freedom,hard-won;civil;individual;economic;personal;limited;unrestricted;newfound;illusory;absolute
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,happiness,true;genuine;childlike;sheer;complete;inner;fleeting;quiet;radiant;contagious
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,hate,burning;deep;intense;irrational;consuming;blind;pure;utter;virulent;bitter
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,honesty,complete;brutal;painful;refreshing;unquestionable;open;fundamental;scrupulous;simple;admirable
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,justice,blind;social;criminal;restorative;rough;equal;due;ultimate;swift;impartial
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,knowledge,specialized;expert;tacit;vast;common;intimate;esoteric;practical;experiential;detailed
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,love,unconditional;deep;enduring;passionate;maternal;requited;brotherly;blind;new;romantic
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,peace,lasting;uneasy;fragile;inner;world;negotiated;hard-won;relative;temporary;genuine
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Abstract Concepts,wisdom,acquired;inner;profound;ancient;traditional;practical;inherent;collective;simple;worldly
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Cultural Artifacts,bell,church;school;warning;hand;ship's;silver;brass;bronze;loud;ringing
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Cultural Artifacts,candle,lit;burning;scented;beeswax;tall;short;white;colorful;flickering;votive
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Cultural Artifacts,carpet,oriental;Persian;plush;shag;wool;new;old;worn;thick;red
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Cultural Artifacts,coin,gold;silver;rare;ancient;valuable;collectible;copper;worn;lucky;foreign
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Cultural Artifacts,crown,jeweled;royal;golden;silver;bejeweled;diamond;simple;ancient;ceremonial
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Cultural Artifacts,flag,national;waving;tattered;flown;colored;white;black;red;ceremonial;battle
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Cultural Artifacts,mask,painted;Venetian;protective;surgical;theatrical;plastic;Halloween;colorful;anonymous;tribal
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Cultural Artifacts,necklace,pearl;gold;silver;diamond;beaded;jade;costume;delicate;simple;antique
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Cultural Artifacts,painting,abstract;landscape;portrait;oil;watercolor;framed;impressionistic;famous;valuable;old
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;signet;promise;antique;simple;ornate;mood
gemini-2.0-flash,english-monolingual,2.0,BN # Bengali,B2,most frequent,Cultural Artifacts,statue,bronze;marble;stone;ancient;monumental;lifelike;granite;neoclassical;public;equestrian
