Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Cultural Artifacts,crown,golden;royal;jeweled;silver;ancient;ceremonial;ornate;laurel;bejeweled;symbolic
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Cultural Artifacts,flag,national;waving;red;white;blue;tattered;battle;signal;historical;rebel
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Cultural Artifacts,mask,theatrical;protective;surgical;painted;tribal;scary;decorative;carnival;elaborate;suffocating
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Cultural Artifacts,necklace,silver;gold;beaded;diamond;pearl;delicate;expensive;charm;ancient;jeweled
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Cultural Artifacts,painting,abstract;landscape;portrait;impressionistic;modern;old;famous;watercolor;oil;vibrant
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;simple;jeweled;signet;antique;valuable
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Cultural Artifacts,statue,bronze;marble;stone;commemorative;historical;public;life-size;ancient;monumental;iconic
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Cultural Artifacts,vase,glass;ceramic;porcelain;flower;tall;decorative;antique;crystal;painted;fragile
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,cloud,white;grey;dark;puffy;rain;thunder;approaching;gathering;cirrus;scattered
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,earthquake,powerful;devastating;major;recent;sudden;seismic;catastrophic;unexpected;subsequent;historic
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,fog,thick;dense;heavy;swirling;pea-soup;morning;coastal;patchy;lingering;eerie
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,lightning,sudden;bright;forked;sheet;distant;frequent;deadly;electric;silent;dangerous
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,rain,heavy;light;torrential;constant;acid;gentle;steady;unexpected;persistent;cold
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,rainbow,colorful;bright;faint;double;partial;shimmering;arched;elusive;vibrant;glorious
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,snow,heavy;light;fresh;falling;wet;deep;drifting;powdery;packed;blowing
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,storm,violent;electrical;severe;approaching;developing;raging;winter;sudden;tropical;brief
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,thunder,loud;rumbling;distant;echoing;crashing;sudden;booming;ominous;heavy;approaching
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,tide,high;low;incoming;outgoing;strong;spring;neap;rising;falling;receding
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,volcano,active;dormant;extinct;erupting;volcanic;massive;majestic;imposing;stratovolcano;smoldering
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Environmental Phenomena,wind,strong;gusty;cold;prevailing;offshore;easterly;gentle;light;steady;southerly
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,apple,red;green;juicy;crisp;sweet;tart;ripe;delicious;Granny_Smith;golden
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,banana,yellow;ripe;unripe;peeled;sweet;organic;Cavendish;small;soft;delicious
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,beef,tender;lean;ground;raw;aged;grass-fed;prime;cooked;organic;expensive
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,bread,white;whole_wheat;sourdough;fresh;stale;crusty;sliced;toasted;warm;gluten-free
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,broccoli,fresh;steamed;raw;cooked;organic;green;florets;frozen;chopped;tender
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,cheese,cheddar;Swiss;sharp;mild;aged;hard;soft;creamy;blue;grated
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,chicken,fried;grilled;roasted;cooked;raw;organic;boneless;skinless;whole;tender
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,egg,fried;scrambled;hard-boiled;raw;cracked;fresh;organic;deviled;golden;large
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,fish,fresh;grilled;fried;raw;saltwater;freshwater;cooked;white;oily;bony
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,pasta,spaghetti;linguine;cooked;dried;fresh;homemade;whole-wheat;gluten-free;al_dente;saucy
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,rice,white;brown;basmati;jasmine;cooked;fried;sticky;wild;fluffy;long-grain
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Food Items,soup,hot;creamy;hearty;homemade;chicken;vegetable;tomato;spicy;thick;lentil
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,artist,talented;famous;aspiring;struggling;prolific;visionary;established;local;unknown;contemporary
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,athlete,professional;amateur;skilled;talented;dedicated;competitive;experienced;young;successful;injured
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,chef,executive;talented;experienced;sous;head;famous;gourmet;Michelin-starred;skilled;innovative
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,doctor,medical;general;specialized;experienced;young;dedicated;qualified;leading;consulting;senior
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,engineer,mechanical;electrical;civil;experienced;qualified;skilled;design;structural;aerospace;chemical
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,farmer,local;small;family;organic;experienced;young;modern;elderly;hard-working;traditional
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,lawyer,experienced;qualified;corporate;criminal;family;divorce;civil;defense;skilled;senior
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,musician,talented;professional;skilled;experienced;local;aspiring;session;famous;orchestral;street
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,scientist,research;leading;eminent;renowned;brilliant;qualified;young;theoretical;experimental;field
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,soldier,brave;experienced;young;veteran;decorated;wounded;active;trained;infantry;elite
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,teacher,dedicated;experienced;qualified;enthusiastic;patient;high_school;elementary;head;inspiring;passionate
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Human Roles,writer,prolific;talented;successful;aspiring;established;famous;local;freelance;ghost;young
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,book,hardcover;paperback;new;old;used;rare;valuable;historical;important;popular
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,bridge,old;new;suspension;covered;stone;wooden;concrete;famous;historical;impressive
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,drums,loud;snare;bass;steel;acoustic;electronic;marching;big;hand
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,earth,round;blue;green;fertile;dry;barren;polluted;sustainable;spinning;warm
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,flute,silver;wooden;bamboo;high-pitched;transverse;piccolo;alto;orchestral;plastic;concert
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,key,golden;master;skeleton;spare;front_door;ignition;cryptic;universal;unlocking;essential
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,knife,sharp;dull;kitchen;pocket;hunting;serrated;blunt;steak;butter;paring
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,lock,secure;combination;key;rusty;front_door;master;heavy-duty;pad;intricate;tamper-proof
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,moon,full;bright;crescent;gibbous;new;silver;waxing;waning;distant;giant
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,pen,blue;black;ballpoint;fountain;rollerball;expensive;disposable;gel;fine-point;clickable
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,sun,bright;hot;warm;morning;afternoon;setting;scorching;golden;intense;powerful
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Inanimate Objects,sword,sharp;long;double-edged;antique;ceremonial;medieval;ancient;broad;heavy;Samurai
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,cat,fluffy;calico;domestic;stray;cute;black;white;tabby;lazy;mischievous
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,dog,loyal;playful;friendly;large;small;stray;cute;golden;black;white
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,dolphin,playful;intelligent;bottlenose;grey;captive;wild;trained;aquatic;sleek;marine
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,elephant,large;African;Asian;grey;wild;captive;old;giant;huge;majestic
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,hamster,small;golden;brown;cute;furry;domestic;pet;friendly;fast;energetic
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,monkey,playful;mischievous;small;brown;tree;intelligent;primate;furry;jungle;wild
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,mouse,small;brown;grey;wild;domestic;pet;furry;squeaky;laboratory;tiny
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,peacock,colorful;beautiful;magnificent;proud;iridescent;Indian;striking;crested;showy;extravagant
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,rabbit,fluffy;white;brown;wild;domestic;pet;small;cute;furry;long-eared
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,shark,great_white;dangerous;large;predatory;grey;swimming;terrifying;oceanic;marine;fierce
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,snake,venomous;poisonous;long;green;black;brown;wild;dangerous;constrictor;slithering
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Neutral Animals,whale,large;blue;grey;humpback;baleen;majestic;marine;aquatic;migratory;giant
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,city,large;modern;ancient;historic;bustling;sprawling;coastal;vibrant;metropolitan;industrial
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,desert,hot;dry;sandy;barren;arid;vast;desolate;Saharan;Mojave;unforgiving
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,forest,dense;green;thick;old-growth;dark;tropical;coniferous;enchanted;temperate;vast
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,island,tropical;deserted;small;volcanic;Caribbean;remote;lush;beautiful;pacific;unexplored
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,lake,large;deep;clear;still;serene;crystal_clear;peaceful;freshwater;glacial;great
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,mountain,high;snow-capped;majestic;rugged;tall;steep;volcanic;rocky;distant;alpine
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,ocean,vast;deep;blue;cold;salty;turbulent;pacific;arctic;atlantic;open
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,plain,flat;open;grassy;vast;barren;treeless;rolling;agricultural;extensive;expansive
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,plateau,high;flat;arid;rocky;mesa;windswept;barren;elevated;vast
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,river,long;wide;deep;flowing;winding;muddy;clear;mighty;ancient;turbulent
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,valley,green;fertile;narrow;wide;scenic;picturesque;hidden;agricultural;mountainous;lush
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Places,village,small;rural;quiet;peaceful;picturesque;charming;traditional;remote;historic;friendly
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,cactus,spiky;thorny;desert;tall;green;flowering;prickly;succulent;small;saguaro
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,eggplant,purple;large;long;raw;roasted;stuffed;fried;delicious;organic;glazed
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,flower,colorful;fragrant;beautiful;delicate;fresh;blooming;wild;exotic;rare
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,grass,green;lush;tall;short;dry;wet;wild;mown;manicured;healthy
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,lettuce,green;fresh;crisp;leafy;raw;organic;romaine;butterhead;salad;iceberg
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,mushroom,edible;wild;poisonous;fresh;sauteed;dried;sliced;white;brown;savory
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,onion,white;yellow;red;raw;sliced;sauteed;caramelized;sweet;vidalia;pungent
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,pepper,hot;black;green;red;spicy;bell;cayenne;ground;sweet;jalapeno
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,potato,mashed;fried;baked;boiled;roasted;new;sweet;russet;red
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,rose,red;pink;white;fragrant;thorny;blooming;hybrid;delicate;classic;long-stemmed
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,tomato,red;ripe;juicy;fresh;heirloom;sliced;raw;sun-dried;plum;beefsteak
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Plants,tree,tall;green;old;large;deciduous;evergreen;oak;maple;pine;leafy
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,ally,strong;trusted;political;reliable;key;important;faithful;long-standing;powerful;staunch
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,brother,older;younger;beloved;little;elder;fraternal;step;half;foster;rebellious
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,enemy,bitter;sworn;mortal;powerful;dangerous;ruthless;relentless;old;political;implacable
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,father,loving;biological;adoptive;stepfather;elderly;wise;strict;young;single;overprotective
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,follower,loyal;devoted;faithful;blind;steadfast;ardent;obedient;numerous;political;online
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,friend,close;best;old;true;loyal;trusted;childhood;good;new;faithful
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,leader,strong;decisive;political;charismatic;influential;visionary;effective;respected;elected;inspiring
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,mother,loving;biological;adoptive;stepmother;elderly;young;single;strict;nurturing;overbearing
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,partner,business;life;legal;romantic;trusted;equal;senior;junior;silent;managing
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,rival,fierce;intense;bitter;professional;long-time;main;arch;political;academic;worthy
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,sister,older;younger;little;elder;half;stepsister;sororal;beloved;protective;annoying
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Social Relationships,stranger,unknown;unfamiliar;mysterious;strange;wary;cautious;lurking;silent;nearby;potential
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,above,high;clear;cloudless;spacious;blue;directly;visible;elevated;sunny;distant
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,back,lower;upper;strong;muscular;aching;injured;supportive;protective;rounded;stiff
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,below,sea_level;ground_level;surface_level;low-lying;inferior;distant;visible;submerged;dark;cramped
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,east,far;middle;near;wild;north;south;eastern;westbound;remote;close
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,front,forward;foremost;anterior;facial;facade;approaching;accessible;immediate;main;direct
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,inside,inner;hidden;enclosed;private;interior;secret;sheltered;confined;protected;safe
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,left,portside;opposing;westward;sinister;political;leftmost;remaining;untaken;only;departing
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,north,polar;northern;arctic;remote;faraway;windward;northwards;northwest;northeast;untamed
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,outside,exterior;outdoor;external;visible;open_air;exposed;public;apparent;available
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,right,starboard;correct;moral;political;justified;constitutional;natural;reasonable;inherent;human
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,south,southern;Dixie;southernmost;rural;windward;hot;coastal;pacific;arctic;accessible
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Spatial Concepts,west,far;wild;American;westward;near;middle;eastern;far_flung;scenic;open
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,century,20th;21st;long;bygone;previous;recent;present;eventful;turbulent;transformative
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,day,sunny;rainy;long;short;typical;good;bad;present;final;average
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,evening,pleasant;cool;quiet;summer;warm;spring;lovely;dark;peaceful;late
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,hour,late;early;long;short;peak;golden;quiet;frantic;working;waiting
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,minute,fleeting;precious;short;agonizing;crucial;remaining;exact;spare;long;final
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,month,previous;next;upcoming;current;full;early;late;busy;quiet;rainy
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,morning,early;sunny;cool;crisp;beautiful;hectic;slow;good;warm;dewy
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,night,dark;late;quiet;starry;moonlit;warm;sleepless;good;cold;long
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,season,dry;rainy;summer;winter;hurricane;growing;spring;tourist;off;holiday
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,second,fleeting;split;crucial;important;momentary;mere;literal;only;winning;precious
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,week,next;last;previous;full;busy;quiet;long;short;coming;crucial
gemini-2.0-flash,english-monolingual,2.0,FR # French,B1,most frequent,Time Concepts,year,next;last;coming;previous;past;fiscal;leap;current;election;academic
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,anger,deep;great;fierce;intense;righteous;uncontrollable;bitter;suppressed;cold;quiet
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,courage,great;quiet;moral;true;unwavering;remarkable;outstanding;inspiring;inner;steely
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,fear,great;irrational;consuming;deep-seated;paralyzing;unfounded;nagging;constant;overwhelming;primal
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,freedom,personal;economic;political;individual;complete;full;limited;guaranteed;conditional;civil
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,happiness,great;pure;simple;real;infectious;genuine;intense;inner;lasting;fleeting
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,hate,great;deep;intense;irrational;consuming;bitter;underlying;abiding;blind;corrosive
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,honesty,complete;brutal;unwavering;absolute;unquestionable;intrinsic;refreshing;rare;demonstrated;commendable
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,justice,social;criminal;equal;fair;impartial;due;swift;rough;blind;restorative
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,knowledge,specialized;practical;scientific;extensive;acquired;theoretical;esoteric;firsthand;working;deep
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,love,great;true;unconditional;enduring;abiding;maternal;platonic;romantic;puppy;forbidden
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,peace,lasting;fragile;negotiated;uneasy;inner;world;sustained;relative;armed;hard-won
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Abstract Concepts,wisdom,great;acquired;practical;inherent;conventional;collective;traditional;inner;ancient;spiritual
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,bell,loud;church;small;warning;fire;door;service;brass;tinkling;dinner
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,candle,wax;scented;small;white;tall;lit;burning;flickering;votive;Christmas
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,carpet,oriental;persian;thick;woven;wool;new;patterned;shag;threadbare;expensive
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,coin,gold;silver;rare;ancient;commemorative;legal;currency;valuable;foreign;lucky
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,crown,gold;jeweled;royal;ceremonial;symbolic;laurel;ornate;heavy;bejeweled;imperial
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,flag,national;state;waving;red;white;blue;tattered;flying;banner;victory
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,mask,surgical;face;Halloween;ceremonial;Venetian;protective;theatrical;anonymous;tribal;scary
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;diamond;delicate;beaded;jade;gemstone;costume;charm
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,painting,oil;abstract;watercolor;landscape;portrait;impressionist;famous;classical;framed;unframed
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;simple;ruby;promise;class;ornate
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,statue,bronze;marble;stone;public;commemorative;classical;monumental;ancient;neoclassical
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Cultural Artifacts,vase,glass;ceramic;porcelain;flower;crystal;tall;short;decorative;antique;broken
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Environmental Phenomena,cloud,dark;grey;white;fluffy;rain;passing;ominous;cumulonimbus;scattered;towering
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Environmental Phenomena,earthquake,major;powerful;devastating;unexpected;catastrophic;minor;recent;historic;destructive;violent
gemini-2.0-flash,english-monolingual,2.0,FR # French,B2,most frequent,Environmental Phenomena,fog,thick;dense;heavy;morning;pea-soup;swirling;lingering;ground;coastal;freezing
