Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,cloud,dark;gray;white;fluffy;rain;looming;scattered;gathering;cirrus;ominous
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,earthquake,powerful;devastating;major;minor;recent;unforeseen;seismic;tremors;aftershocks;destructive
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,fog,thick;dense;heavy;rolling;patchy;lingering;coastal;pea-soup;morning;mysterious
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,lightning,bright;sudden;forked;distant;sheet;frequent;intense;spectacular;jagged;approaching
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,rain,heavy;light;steady;gentle;torrential;acid;warm;cold;freezing;prolonged
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,rainbow,colorful;vibrant;arched;double;faint;partial;bright;shimmering;elusive;brief
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,snow,heavy;falling;light;fresh;drifting;wet;deep;powdery;accumulated;driven
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,storm,heavy;severe;electrical;winter;brewing;passing;approaching;gathering;distant;violent
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,thunder,loud;rolling;distant;deep;crashing;booming;echoing;sudden;impending;ominous
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,tide,high;low;incoming;outgoing;spring;neap;strong;powerful;receding;advancing
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,volcano,active;dormant;extinct;volcanic;erupting;towering;simmering;stratovolcano;shield;explosive
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Environmental Phenomena,wind,strong;cold;prevailing;easterly;gusty;light;gentle;offshore;onshore;blustery
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,apple,red;green;ripe;crisp;juicy;tart;sweet;organic;local;baked
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,banana,yellow;ripe;green;overripe;peeled;fresh;sweet;organic;Cavendish;bruised
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,beef,tender;prime;lean;ground;raw;cooked;grilled;aged;seasoned;marbled
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,bread,fresh;whole-wheat;white;sourdough;toasted;rye;stale;homemade;sliced;crusty
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,broccoli,fresh;green;steamed;raw;cooked;organic;florets;frozen;sauteed;tender
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,cheese,sharp;cheddar;swiss;aged;blue;soft;hard;creamy;imported;parmesan
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,chicken,fried;grilled;roasted;cooked;raw;tender;boneless;skinless;organic;seasoned
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,egg,fried;scrambled;boiled;raw;cracked;poached;organic;free-range;hard-boiled;deviled
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,fish,fresh;saltwater;freshwater;fried;grilled;raw;smoked;baked;frozen;bony
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,pasta,dry;fresh;cooked;al dente;whole-wheat;gluten-free;Italian;stuffed;long;short
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,rice,white;brown;basmati;jasmine;fried;boiled;cooked;long-grain;wild;steamed
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Food Items,soup,hot;creamy;chicken;tomato;vegetable;hearty;homemade;canned;thick;chunky
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,artist,talented;aspiring;famous;local;starving;young;established;unknown;prolific;renowned
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,athlete,professional;amateur;dedicated;skilled;competitive;young;seasoned;talented;Olympic;determined
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,chef,executive;head;sous;experienced;renowned;talented;demanding;local;pastry;creative
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,doctor,medical;experienced;caring;young;skilled;qualified;family;resident;specialist;attending
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,engineer,civil;mechanical;electrical;software;experienced;young;qualified;structural;lead;design
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,farmer,local;independent;organic;hardworking;experienced;family;young;successful;struggling;traditional
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,lawyer,experienced;successful;corporate;criminal;young;qualified;competent;aggressive;defense;trial
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,musician,talented;professional;aspiring;young;local;established;accomplished;unknown;session;touring
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,scientist,leading;prominent;young;experienced;dedicated;research;independent;innovative;renowned;respected
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,soldier,brave;young;experienced;decorated;wounded;deployed;active;injured;loyal;dedicated
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,teacher,experienced;dedicated;caring;enthusiastic;qualified;young;local;passionate;seasoned;new
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Human Roles,writer,talented;published;aspiring;freelance;young;experienced;prolific;struggling;best-selling;local
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,book,new;used;hardcover;paperback;old;best-selling;favorite;classic;important;borrowed
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,bridge,long;suspension;old;covered;wooden;stone;steel;arched;narrow;pedestrian
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,drums,loud;acoustic;electronic;snare;bass;steel;marching;African;hand;tom
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,earth,good;solid;black;fertile;hard;bare;red;damp;dry;muddy
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,flute,silver;wooden;classical;simple;new;old;bamboo;high;chromatic;transverse
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,key,metal;spare;lost;golden;skeleton;ignition;front-door;master;antique;new
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,knife,sharp;dull;kitchen;hunting;butter;folding;serrated;pocket;carving;rusty
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,lock,secure;new;rusty;broken;combination;sturdy;simple;old;keyless;master
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,moon,full;new;bright;silver;rising;waning;waxing;harvest;gibbous;crescent
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,pen,blue;black;ink;ballpoint;felt-tip;expensive;cheap;fine;rollerball;signature
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,sun,bright;warm;shining;setting;rising;morning;hot;afternoon;pale;blinding
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Inanimate Objects,sword,long;sharp;ancient;medieval;broad;samurai;steel;dull;rusted;double-edged
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,cat,black;white;small;stray;old;fluffy;fat;sleek;ginger;tabby
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,dog,big;small;black;stray;old;playful;loyal;brown;trained;friendly
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,dolphin,playful;intelligent;bottlenose;trained;wild;marine;grey;young;captured;friendly
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,elephant,large;african;grey;wild;old;trained;indian;baby;matriarchal;endangered
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,hamster,small;golden;cute;fluffy;pet;young;furry;brown;cuddly;gerbil
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,monkey,playful;small;wild;brown;old;young;curious;caged;arboreal;noisy
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,mouse,small;grey;wild;field;house;pet;squeaky;white;brown;laboratory
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,peacock,colorful;magnificent;iridescent;crested;strutting;radiant;stunning;gorgeous;vain;noisy
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,rabbit,white;small;brown;wild;pet;fluffy;long-eared;cottontail;cuddly;scared
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,shark,great;white;dangerous;predatory;aggressive;large;saltwater;hunting;oceanic;coastal
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,snake,long;venomous;poisonous;green;garden;wild;brown;black;slithering;harmless
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Neutral Animals,whale,large;blue;gray;humpback;majestic;endangered;baleen;toothed;marine;migrating
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,city,large;major;historic;bustling;modern;coastal;industrial;sprawling;ancient;vibrant
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,desert,vast;arid;hot;sandy;barren;desolate;windswept;dry;endless;rocky
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,forest,dense;green;old-growth;dark;ancient;coniferous;deciduous;tropical;temperate;sprawling
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,island,tropical;remote;small;deserted;volcanic;coral;rocky;lush;caribbean;private
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,lake,deep;clear;freshwater;large;serene;picturesque;glacial;blue;calm;murky
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,mountain,high;snow-capped;towering;majestic;rocky;steep;rugged;volcanic;forested;ancient
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,ocean,vast;blue;deep;cold;salty;stormy;turbulent;pacific;atlantic;indian
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,plain,vast;flat;open;grassy;treeless;endless;windswept;rolling;cultivated;fertile
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,plateau,high;flat;arid;rocky;desert;windswept;eroded;vast;elevated;table
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,river,long;winding;wide;narrow;muddy;deep;flowing;swift;slow;navigable
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,valley,green;deep;wide;narrow;fertile;wooded;scenic;agricultural;river;mountain
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Places,village,small;rural;quiet;quaint;picturesque;historic;traditional;isolated;friendly;coastal
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,cactus,prickly;desert;tall;spiky;green;blooming;saguaro;short;thorny;arid
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,eggplant,purple;ripe;raw;fresh;large;small;grilled;baked;roasted;stuffed
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,flower,colorful;beautiful;fragrant;blooming;delicate;fresh;wilting;exotic;wild;potted
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,grass,green;tall;short;lush;thick;dry;patchy;cut;freshly-cut;artificial
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,lettuce,fresh;crisp;green;leafy;romaine;iceberg;butter;wilted;organic;loose-leaf
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,mushroom,edible;wild;poisonous;small;brown;white;fresh;dried;grilled;sautéed
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,onion,raw;yellow;red;white;sweet;sliced;diced;caramelized;pungent;chopped
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,pepper,hot;green;red;black;sweet;spicy;ground;crushed;fresh;pickled
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,potato,white;baked;mashed;fried;roasted;new;sweet;boiled;russet;scalloped
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,rose,red;fragrant;beautiful;thorny;blooming;fresh;delicate;long-stemmed;wilting;artificial
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,tomato,red;ripe;juicy;fresh;raw;sliced;diced;organic;heirloom;sun-dried
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Plants,tree,tall;old;green;leafy;deciduous;evergreen;bare;shady;strong;blossoming
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,ally,strong;reliable;important;close;strategic;political;longtime;reluctant;fair-weather;unexpected
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,brother,older;younger;beloved;elder;step-;half-;adoptive;biological;estranged
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,enemy,sworn;mortal;bitter;archenemy;ruthless;powerful;relentless;political;unexpected;formidable
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,father,loving;biological;adoptive;step-;stern;estranged;distant;old;young;supportive
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,follower,loyal;faithful;dedicated;avid;zealous;blind;steadfast;new;eager;passive
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,friend,best;close;old;true;loyal;childhood;casual;longtime;mutual;supportive
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,leader,strong;charismatic;elected;powerful;inspiring;respected;effective;appointed;democratic;corrupt
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,mother,loving;biological;adoptive;step-;stern;protective;distant;old;young;caring
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,partner,business;legal;life;committed;trusted;senior;junior;equal;silent;reliable
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,rival,fierce;longtime;bitter;professional;friendly;athletic;political;primary;worthy;unexpected
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,sister,older;younger;beloved;stepsister;half-sister;adoptive;biological;estranged;little;big
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Social Relationships,stranger,complete;total;friendly;mysterious;passing;silent;unknown;approachable;wary;harmless
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,above,directly;far;well;clearly;way;immediately;high;partially;loosely;closely
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,back,far;long;right;immediate;quick;straight;direct;slow;around;toward
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,below,far;directly;well;immediately;way;clearly;much;sea-level;threshold;ground
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,east,far;due;middle;south;central;northeast;southeast;slightly;almost;west
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,front,right;left;far;straight;immediately;around;close;toward;opposite;middle
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,inside,right;directly;well;completely;safe;near;partly;totally;far;almost
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,left,right;far;near;much;slight;immediately;behind;clear;close;completely
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,north,far;due;middle;central;northeast;northwest;slightly;just;toward;up
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,outside,right;directly;well;near;around;almost;quite;far;completely;just
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,right,correct;direct;immediate;front;behind;fair;completely;clearly;opposite;now
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,south,far;due;central;south-east;south-west;northern;nearby;away;distant;warmer
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Spatial Concepts,west,far;due;northwest;southwest;central;nearby;slightly;inland;behind;past
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,century,21st;past;twentieth;nineteenth;current;present;eighteenth;bygone;turbulent;remarkable
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,day,good;bad;long;short;sunny;rainy;present;whole;average;entire
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,evening,pleasant;long;cool;early;late;warm;clear;dark;quiet;anticipated
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,hour,early;late;long;short;peak;final;last;critical;golden;wasted
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,minute,few;fleeting;spare;crucial;passing;wasted;precious;anxious;pivotal;single
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,month,last;next;past;present;coming;summer;winter;entire;preceding;consecutive
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,morning,early;crisp;bright;sunny;clear;cold;busy;quiet;misty;dark
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,night,dark;late;long;cold;clear;starry;quiet;stormy;early;sleepless
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,season,summer;winter;fall;spring;dry;rainy;current;off;peak;busy
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,second,split;brief;quick;fleeting;long;remaining;golden;spare;extra;crucial
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,week,next;last;coming;previous;entire;whole;busy;slow;good;average
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B1,most frequent,Time Concepts,year,last;next;past;present;coming;entire;good;bad;average;leap
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,anger,hot;deep;raw;burning;righteous;controlled;quiet;seething;simmering;sudden
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,courage,unwavering;fierce;quiet;moral;inner;steadfast;remarkable;extraordinary;newfound;inspired
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,fear,deep;primal;overwhelming;crippling;irrational;sudden;consuming;gnawing;nagging;justified
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,freedom,hard-won;cherished;basic;political;economic;personal;religious;guaranteed;limited;qualified
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,happiness,pure;simple;unexpected;radiant;contagious;childlike;enduring;genuine;fleeting;complete
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,hate,blind;irrational;consuming;seething;deep-seated;virulent;burning;quiet;intense;bitter
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,honesty,brutal;refreshing;complete;unquestionable;implicit;unwavering;profound;genuine;basic
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,justice,blind;social;restorative;impartial;equal;swift;fair;rough;tempered;legal
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,knowledge,extensive;practical;specialized;theoretical;working;in-depth;general;profound;accumulated
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,love,unconditional;true;enduring;passionate;deep;romantic;brotherly;maternal;puppy;platonic
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,peace,lasting;uneasy;fragile;temporary;world;inner;relative;negotiated;sustainable;elusive
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Abstract Concepts,wisdom,acquired;ancient;inner;profound;practical;common;traditional;inherited;experiential;imparted
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Cultural Artifacts,bell,clear;loud;resonant;church;hand;silver;brass;dinner;school;warning
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Cultural Artifacts,candle,burning;scented;wax;tall;short;dripping;votive;taper;celebratory;stubby
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Cultural Artifacts,carpet,oriental;Persian;thick;shag;patterned;woven;threadbare;rolled;new;fitted
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Cultural Artifacts,coin,silver;gold;rare;ancient;collectible;foreign;minted;dirty;lucky;circulating
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Cultural Artifacts,crown,golden;jeweled;royal;imperial;bejeweled;ceremonial;silver;ancient;historical;heavy
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Cultural Artifacts,flag,national;waving;red;white;blue;tattered;signal;banner;ceremonial;regimental
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Cultural Artifacts,mask,painted;theatrical;surgical;Venetian;ceremonial;protective;plastic;disguise;carnival;feathered
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;beaded;gemstone;antique;costume;statement;broken;delicate
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Cultural Artifacts,painting,oil;abstract;watercolor;landscape;portrait;framed;valuable;original;modern;Impressionist
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;signet;friendship;class;decorative;antique
gemini-2.0-flash,english-monolingual,2.0,LV # Latvian,B2,most frequent,Cultural Artifacts,statue,bronze;marble;stone;tall;monumental;carved;equestrian;ancient;historical;broken
