Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Food Items,beef,raw;ground;tender;lean;grilled;aged;prime;grass-fed;marbled;cooked
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Food Items,bread,white;whole;wheat;sourdough;toasted;fresh;stale;rye;sliced;crusty
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Food Items,broccoli,fresh;green;steamed;raw;organic;cooked;frozen;florets;healthy;crisp
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Food Items,cheese,cheddar;Swiss;Parmesan;sharp;creamy;aged;moldy;imported;strong;mild
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Food Items,chicken,roasted;grilled;fried;raw;cooked;organic;boneless;skinless;barbecued;free-range
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Food Items,egg,raw;boiled;fried;scrambled;hard-boiled;poached;organic;fresh;cracked;broken
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Food Items,fish,fresh;saltwater;freshwater;fried;grilled;cooked;raw;whole;smoked;oily
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Food Items,pasta,Italian;cooked;dry;fresh;whole-wheat;stuffed;imported;durum;egg;al dente
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Food Items,rice,white;brown;long-grain;short-grain;basmati;wild;cooked;sticky;boiled;fried
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Food Items,soup,hot;creamy;vegetable;chicken;tomato;hearty;homemade;canned;cold;noodle
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,artist,talented;aspiring;emerging;established;famous;local;struggling;contemporary;abstract;young
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,athlete,professional;amateur;dedicated;injured;olympic;competitive;rising;veteran;young;talented
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,chef,head;executive;pastry;celebrity;sous;line;talented;skilled;famous;experienced
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,doctor,medical;family;specialist;young;experienced;skilled;respected;qualified;head;dedicated
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,engineer,civil;electrical;mechanical;structural;experienced;qualified;chief;software;design;brilliant
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,farmer,local;small;independent;organic;hardworking;dairy;experienced;young;old;sustainable
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,lawyer,corporate;criminal;defense;experienced;young;ambitious;talented;smart;brilliant;reputable
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,musician,talented;young;established;local;session;classical;jazz;rock;renowned;aspiring
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,scientist,research;leading;young;brilliant;experienced;senior;eminent;independent;dedicated;qualified
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,soldier,brave;young;dedicated;injured;veteran;active;disciplined;professional;patriotic;tired
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,teacher,experienced;dedicated;passionate;young;enthusiastic;patient;caring;primary;secondary;retired
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Human Roles,writer,prolific;talented;published;struggling;freelance;creative;established;young;experienced;unknown
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,book,paperback;hardcover;new;used;old;fiction;nonfiction;e-book;best-selling;borrowed
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,bridge,suspension;concrete;wooden;covered;old;famous;historic;stone;railway;road
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,drums,acoustic;electronic;snare;bass;loud;jazz;African;tribal;marching;orchestral
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,earth,fertile;dry;barren;brown;loose;sandy;rocky;arable;tilled;compact
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,flute,silver;wooden;concert;bamboo;high-pitched;chromatic;transverse;piccolo;Irish;baroque
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,key,front-door;car;spare;skeleton;rusty;lost;golden;main;secret;ignition
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,knife,sharp;blunt;kitchen;hunting;pocket;steak;butter;serrated;dull;carving
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,lock,combination;padlock;electronic;sturdy;secure;Yale;jammed;old;rusty;deadbolt
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,moon,full;new;crescent;bright;silver;waxing;waning;gibbous;harvest;blue
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,pen,ballpoint;fountain;felt-tip;ink;black;blue;fine;leaky;expensive;cheap
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,sun,bright;warm;hot;strong;setting;rising;blinding;summer;winter;pale
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Inanimate Objects,sword,sharp;long;broad;ancient;medieval;ceremonial;rusted;samurai;cavalry;double-edged
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,cat,fluffy;small;stray;black;white;tabby;feral;fat;Siamese;ginger
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,dog,big;small;stray;loyal;golden;brown;black;white;trained;friendly
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,dolphin,playful;intelligent;friendly;wild;bottlenose;captive;trained;grey;oceanic;leaping
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,elephant,large;grey;African;Asian;wild;captive;trained;ivory;baby;bull
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,hamster,small;cute;furry;golden;pet;brown;caged;Syrian;escaped;adorable
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,monkey,playful;mischievous;small;brown;wild;captive;trained;curious;chattering;tree-dwelling
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,mouse,small;grey;wild;pet;house;field;brown;laboratory;squeaky;white
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,peacock,colorful;iridescent;proud;beautiful;extravagant;preening;male;magnificent;regal;crested
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,rabbit,white;brown;fluffy;small;wild;pet;long-eared;hopping;domestic;cute
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,shark,great-white;dangerous;large;predatory;oceanic;wild;menacing;grey;swimming;lurking
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,snake,venomous;long;green;brown;poisonous;garden;garter;constricting;slithering;hissing
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Neutral Animals,whale,large;blue;humpback;grey;oceanic;migrating;breaching;singing;endangered;marine
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,city,big;large;bustling;modern;historic;capital;ancient;coastal;industrial;diverse
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,desert,hot;dry;barren;arid;sandy;vast;lonely;rocky;silent;endless
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,forest,dense;dark;green;ancient;national;lush;pine;tropical;untouched;sprawling
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,island,tropical;small;remote;deserted;volcanic;pacific;beautiful;lush;inhabited;arctic
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,lake,deep;clear;large;frozen;serene;mountain;freshwater;glacial;shimmering;picturesque
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,mountain,high;snow-capped;rugged;rocky;majestic;distant;volcanic;forested;towering;looming
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,ocean,vast;deep;blue;salty;cold;warm;stormy;turbulent;Pacific;Atlantic
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,plain,flat;grassy;wide;open;endless;fertile;windswept;central;vast;featureless
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,plateau,high;flat;elevated;vast;rocky;arid;windblown;treeless;mesa;expansive
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,river,wide;long;deep;winding;fast-flowing;navigable;slow;mighty;turbulent;peaceful
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,valley,green;narrow;deep;wide;fertile;mountainous;hidden;lush;scenic;peaceful
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Places,village,small;quiet;rural;peaceful;picturesque;quaint;remote;traditional;historic;friendly
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,cactus,spiky;tall;desert;prickly;flowering;thorny;green;arid;southwestern;resilient
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,eggplant,purple;fresh;grilled;roasted;large;small;Italian;firm;organic;sliced
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,flower,colorful;beautiful;fragrant;blooming;delicate;fresh;wild;dried;artificial;single
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,grass,green;long;short;freshly-cut;wet;dry;thick;artificial;overgrown;patchy
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,lettuce,crisp;green;fresh;romaine;leafy;iceberg;shredded;chopped;organic;loose-leaf
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,mushroom,edible;poisonous;wild;cultivated;brown;white;fresh;sautéed;grilled;portobello
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,onion,raw;white;red;yellow;sweet;chopped;sautéed;sliced;pickled;Vidalia
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,pepper,black;red;bell;spicy;hot;fresh;ground;whole;crushed;green
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,potato,white;red;baked;mashed;fried;boiled;roasted;sweet;small;large
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,rose,red;pink;fragrant;thorned;hybrid;blooming;wilting;beautiful;double;damask
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,tomato,red;ripe;juicy;fresh;heirloom;sliced;diced;cooked;canned;organic
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Plants,tree,tall;green;leafy;old;deciduous;evergreen;ancient;towering;gnarled;strong
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,ally,strong;reliable;unwavering;steadfast;powerful;close;longtime;newfound;strategic;dependable
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,brother,older;younger;half;step;foster;beloved;big;little
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,enemy,bitter;sworn;mortal;longtime;implacable;common;formidable;hidden;powerful;relentless
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,father,loving;biological;adoptive;step;strict;elderly;late;absentee;proud;strong
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,follower,loyal;devoted;steadfast;blind;ardent;influential;reluctant;active;new;disillusioned
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,friend,best;close;longtime;childhood;new;true;supportive;old;loyal;virtual
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,leader,strong;decisive;inspirational;charismatic;elected;powerful;corrupt;visionary;former;emerging
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,mother,loving;caring;adoptive;step;biological;single;late;young;supportive;demanding
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,partner,business;romantic;equal;legal;life;silent;senior;junior;loyal;reliable
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,rival,fierce;bitter;friendly;longtime;main;chief;potential;strong;tough;respected
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,sister,older;younger;half;step;foster;beloved;big;little
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Social Relationships,stranger,complete;total;unknown;wary;passing;friendly;dangerous;attractive;local;foreign
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,above,far;directly;slightly;just;clearly;high;immediately;loosely;generally;well
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,back,sore;strong;lower;upper;aching;broken;stiff;painful;good;straight
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,below,sea-level;far;directly;slightly;clearly;average;immediately;freezing;ground-level;well
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,east,far;south;north;due;middle;west;central;close;slightly;direct
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,front,the;near;lower;close;upper;false;correct;glass;back;new
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,inside,out;dark;small;stuffy;light;damp;warm;cool;dirty;empty
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,left,far;much;little;nearly;slightly;roughly;over;directly;behind
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,north,far;south;east;west;central;due;mid;direct;close;western
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,outside,out;large;sunny;dry;cool;green;dark;hot;wild;spacious
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,right,just;well;okay;there;too;quite;absolutely;fine;then;almost
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,south,far;north;east;west;central;due;mid;close;eastern;southern
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Spatial Concepts,west,far;south;north;due;east;central;western;mid;close;northern
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,century,twentieth;nineteenth;twenty-first;last;current;past;upcoming;long;modern;previous
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,day,long;short;sunny;rainy;warm;cold;busy;good;bad;first
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,evening,pleasant;warm;cool;late;quiet;early;beautiful;long;good;calm
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,hour,early;late;long;short;busy;working;office;happy;spare;wee
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,minute,exact;every;few;past;single;just;last;opening;important;remaining
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,month,last;next;current;upcoming;previous;past;busy;first;final;working
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,morning,early;late;crisp;warm;sunny;busy;cool;cold;hazy;lovely
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,night,dark;late;quiet;good;warm;stormy;still;restless;lonely;clear
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,season,rainy;dry;planting;growing;current;peak;long;holiday;favourite;cricket
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,second,split;micro;nano;short;quick;brief;entire;final;remaining
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,week,long;short;busy;last;this;next;working;training;entire;critical
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B1,most frequent,Time Concepts,year,past;current;next;upcoming;previous;last;busy;school;working;election
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,anger,intense;blind;pent-up;burning;seething;righteous;uncontrolled;sudden;cold;simmering
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,courage,great;unwavering;quiet;moral;remarkable;exceptional;bold;infectious;inner;true
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,fear,overwhelming;crippling;irrational;abject;intense;deep-seated;primal;gnawing;pervasive;underlying
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,freedom,personal;political;economic;religious;intellectual;national;individual;limited;basic;fundamental
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,happiness,pure;simple;great;unadulterated;genuine;complete;lasting;ephemeral;childlike;contagious
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,hate,intense;blind;seething;irrational;abiding;deep-seated;bitter;virulent;visceral;pathological
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,honesty,brutal;absolute;complete;simple;refreshing;inherent;remarkable;rare;admirable;unwavering
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,justice,social;legal;criminal;equal;restorative;due;rough;blind;divine;swift
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,knowledge,vast;deep;extensive;practical;theoretical;working;encyclopedic;acquired;firsthand;intimate
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,love,true;deep;unconditional;selfless;enduring;requited;unrequited;passionate;familial;puppy
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,peace,lasting;fragile;uneasy;negotiated;enforced;relative;inner;world;profound;sustainable
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Abstract Concepts,wisdom,acquired;ancient;timeless;profound;conventional;practical;worldly;innate;distilled;earned
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Cultural Artifacts,bell,church;school;clear;loud;silver;brass;cracked;signaling;ringing;resonant
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Cultural Artifacts,candle,scented;beeswax;flickering;lit;burning;tall;short;votive;dripping;unlit
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Cultural Artifacts,carpet,oriental;Persian;wool;thick;thin;patterned;red;plush;woven;faded
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Cultural Artifacts,coin,gold;silver;old;new;rare;valuable;ancient;minted;lucky;commemorative
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Cultural Artifacts,crown,golden;jeweled;royal;ceremonial;bejeweled;regal;symbolic;silver;ornate;precious
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Cultural Artifacts,flag,national;waving;tattered;red;white;blue;banner;colorful;hanging;fluttering
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Cultural Artifacts,mask,surgical;carnival;Venetian;plastic;Halloween;protective;papier-mâché;tribal;ceramic;theatrical
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;diamond;beaded;ornate;delicate;costume;antique;jade
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Cultural Artifacts,painting,oil;watercolor;landscape;portrait;abstract;famous;framed;original;modern;Impressionist
gemini-2.0-flash,english-monolingual,2.0,AR # Arabic,B2,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;ornate;simple;jeweled;promise;vintage
